date,currency,code,nominal,price
2024-11-20,Евро,EUR,1,105.7338
2024-11-21,Евро,EUR,1,105.809
2024-11-22,Евро,EUR,1,106.0762
2024-11-23,Евро,EUR,1,107.4252
2024-11-26,Евро,EUR,1,108.8705
2024-11-27,Евро,EUR,1,110.4943
2024-11-28,Евро,EUR,1,113.0947
2024-11-29,Евро,EUR,1,116.141
2024-11-30,Евро,EUR,1,114.3149
2024-12-03,Евро,EUR,1,112.8019
2024-12-04,Евро,EUR,1,112.02
2024-12-05,Евро,EUR,1,110.2041
2024-12-06,Евро,EUR,1,109.7802
2024-12-07,Евро,EUR,1,106.304
2024-12-10,Евро,EUR,1,105.0996
2024-12-11,Евро,EUR,1,106.2024
2024-12-12,Евро,EUR,1,108.5588
2024-12-13,Евро,EUR,1,110.4804
2024-12-14,Евро,EUR,1,109.0126
2024-12-17,Евро,EUR,1,108.7016
2024-12-18,Евро,EUR,1,108.3444
2024-12-19,Евро,EUR,1,108.5083
2024-12-20,Евро,EUR,1,107.9576
2024-12-21,Евро,EUR,1,106.5444
2024-12-24,Евро,EUR,1,105.2512
2024-12-25,Евро,EUR,1,104.231
2024-12-26,Евро,EUR,1,103.9416
2024-12-27,Евро,EUR,1,103.2997
2024-12-28,Евро,EUR,1,105.9522
2024-12-29,Евро,EUR,1,106.1028
2025-01-10,Евро,EUR,1,105.0893
2025-01-11,Евро,EUR,1,105.0464
2025-01-14,Евро,EUR,1,104.8556
2025-01-15,Евро,EUR,1,106.2493
2025-01-16,Евро,EUR,1,106.0971
2025-01-17,Евро,EUR,1,105.8072
2025-01-18,Евро,EUR,1,104.8609
2025-01-21,Евро,EUR,1,105.0457
2025-01-22,Евро,EUR,1,103.2856
2025-01-23,Евро,EUR,1,103.2419
2025-01-24,Евро,EUR,1,103.6612
2025-01-25,Евро,EUR,1,103.187
2025-01-28,Евро,EUR,1,102.746
2025-01-29,Евро,EUR,1,101.5957
2025-01-30,Евро,EUR,1,102.4041
2025-01-31,Евро,EUR,1,102.7782
2025-02-01,Евро,EUR,1,102.1301
2025-02-04,Евро,EUR,1,102.491
2025-02-05,Евро,EUR,1,102.6852
2025-02-06,Евро,EUR,1,102.9215
2025-02-07,Евро,EUR,1,100.6751
2025-02-08,Евро,EUR,1,101.2243
2025-02-11,Евро,EUR,1,100.4991
2025-02-12,Евро,EUR,1,99.1953
2025-02-13,Евро,EUR,1,98.0119
2025-02-14,Евро,EUR,1,94.9221
2025-02-15,Евро,EUR,1,94.8876
2025-02-18,Евро,EUR,1,95.8048
2025-02-19,Евро,EUR,1,95.6693
2025-02-20,Евро,EUR,1,94.0834
2025-02-21,Евро,EUR,1,92.4831
2025-02-22,Евро,EUR,1,92.0152
2025-02-25,Евро,EUR,1,92.5162
2025-02-26,Евро,EUR,1,90.9403
2025-02-27,Евро,EUR,1,90.1826
2025-02-28,Евро,EUR,1,92.0362
2025-03-01,Евро,EUR,1,91.5655
2025-03-04,Евро,EUR,1,92.853
2025-03-05,Евро,EUR,1,93.9034
2025-03-06,Евро,EUR,1,95.7035
2025-03-07,Евро,EUR,1,96.5975
2025-03-08,Евро,EUR,1,96.8609
2025-03-11,Евро,EUR,1,95.4443
2025-03-12,Евро,EUR,1,93.6639
2025-03-13,Евро,EUR,1,93.971
2025-03-14,Евро,EUR,1,94.2559
2025-03-15,Евро,EUR,1,93.6087
2025-03-18,Евро,EUR,1,90.8443
2025-03-19,Евро,EUR,1,87.5697
2025-03-20,Евро,EUR,1,90.8257
2025-03-21,Евро,EUR,1,92.4633
2025-03-22,Евро,EUR,1,91.4262
2025-03-25,Евро,EUR,1,91.5252
2025-03-26,Евро,EUR,1,92.3409
2025-03-27,Евро,EUR,1,92.0029
2025-03-28,Евро,EUR,1,90.5441
2025-03-29,Евро,EUR,1,89.6553
2025-04-01,Евро,EUR,1,92.4276
2025-04-02,Евро,EUR,1,91.9643
2025-04-03,Евро,EUR,1,91.2044
2025-04-04,Евро,EUR,1,93.1608
2025-04-05,Евро,EUR,1,92.9855
2025-04-08,Евро,EUR,1,94.7742
2025-04-09,Евро,EUR,1,93.7755
2025-04-10,Евро,EUR,1,95.091
2025-04-11,Евро,EUR,1,94.6036
2025-04-12,Евро,EUR,1,96.2163
2025-04-15,Евро,EUR,1,94.1635
2025-04-16,Евро,EUR,1,93.6844
2025-04-17,Евро,EUR,1,93.3356
2025-04-18,Евро,EUR,1,93.2513
2025-04-19,Евро,EUR,1,92.2232
2025-04-22,Евро,EUR,1,93.6714
2025-04-23,Евро,EUR,1,94.04
2025-04-24,Евро,EUR,1,94.5723
2025-04-25,Евро,EUR,1,94.7129
2025-04-26,Евро,EUR,1,94.3593
2025-04-29,Евро,EUR,1,93.1801
2025-04-30,Евро,EUR,1,93.173
2025-05-01,Евро,EUR,1,92.837
2025-05-06,Евро,EUR,1,92.9082
2025-05-07,Евро,EUR,1,91.9169
2025-05-08,Евро,EUR,1,92.1439
2025-05-13,Евро,EUR,1,90.1117
2025-05-14,Евро,EUR,1,89.6956
2025-05-15,Евро,EUR,1,90.3821
2025-05-16,Евро,EUR,1,90.1011
2025-05-17,Евро,EUR,1,90.7062
2025-05-20,Евро,EUR,1,90.5098
