date,currency,code,nominal,price
2023-04-11,Доллар США,USD,1,81.7441
2023-04-12,Доллар США,USD,1,82.1799
2023-04-13,Доллар США,USD,1,82.0934
2023-04-14,Доллар США,USD,1,81.6758
2023-04-15,Доллар США,USD,1,81.5045
2023-04-18,Доллар США,USD,1,81.6279
2023-04-19,Доллар США,USD,1,81.6028
2023-04-20,Доллар США,USD,1,81.6549
2023-04-21,Доллар США,USD,1,81.6188
2023-04-22,Доллар США,USD,1,81.4863
2023-04-25,Доллар США,USD,1,81.2745
2023-04-26,Доллар США,USD,1,81.5499
2023-04-27,Доллар США,USD,1,81.6274
2023-04-28,Доллар США,USD,1,81.5601
2023-04-29,Доллар США,USD,1,80.5093
2023-05-03,Доллар США,USD,1,79.9609
2023-05-04,Доллар США,USD,1,79.3071
2023-05-05,Доллар США,USD,1,78.6139
2023-05-06,Доллар США,USD,1,76.8207
2023-05-11,Доллар США,USD,1,76.6929
2023-05-12,Доллар США,USD,1,75.8846
2023-05-13,Доллар США,USD,1,77.2041
2023-05-16,Доллар США,USD,1,79.1004
2023-05-17,Доллар США,USD,1,79.9798
2023-05-18,Доллар США,USD,1,80.7642
2023-05-19,Доллар США,USD,1,80.0366
2023-05-20,Доллар США,USD,1,79.9093
2023-05-23,Доллар США,USD,1,79.9379
2023-05-24,Доллар США,USD,1,80.1665
2023-05-25,Доллар США,USD,1,79.9669
2023-05-26,Доллар США,USD,1,79.9841
2023-05-27,Доллар США,USD,1,79.9667
2023-05-30,Доллар США,USD,1,80.0555
2023-05-31,Доллар США,USD,1,80.6872
2023-06-01,Доллар США,USD,1,80.9942
2023-06-02,Доллар США,USD,1,80.9657
2023-06-03,Доллар США,USD,1,80.8756
2023-06-06,Доллар США,USD,1,81.3294
2023-06-07,Доллар США,USD,1,81.2502
2023-06-08,Доллар США,USD,1,81.4581
2023-06-09,Доллар США,USD,1,82.093
2023-06-10,Доллар США,USD,1,82.6417
2023-06-14,Доллар США,USD,1,83.6405
2023-06-15,Доллар США,USD,1,84.3249
2023-06-16,Доллар США,USD,1,83.9611
2023-06-17,Доллар США,USD,1,83.6498
2023-06-20,Доллар США,USD,1,83.9866
2023-06-21,Доллар США,USD,1,84.2336
2023-06-22,Доллар США,USD,1,84.2467
2023-06-23,Доллар США,USD,1,83.6077
2023-06-24,Доллар США,USD,1,84.0793
2023-06-27,Доллар США,USD,1,84.6642
2023-06-28,Доллар США,USD,1,85.0504
2023-06-29,Доллар США,USD,1,85.6192
2023-06-30,Доллар США,USD,1,87.0341
2023-07-01,Доллар США,USD,1,88.3844
2023-07-04,Доллар США,USD,1,89.3255
2023-07-05,Доллар США,USD,1,89.545
2023-07-06,Доллар США,USD,1,90.338
2023-07-07,Доллар США,USD,1,92.5695
2023-07-08,Доллар США,USD,1,91.6879
2023-07-11,Доллар США,USD,1,91.4931
2023-07-12,Доллар США,USD,1,90.5045
2023-07-13,Доллар США,USD,1,90.6253
2023-07-14,Доллар США,USD,1,90.1757
2023-07-15,Доллар США,USD,1,90.119
2023-07-18,Доллар США,USD,1,90.4217
2023-07-19,Доллар США,USD,1,90.6906
2023-07-20,Доллар США,USD,1,91.2046
2023-07-21,Доллар США,USD,1,90.8545
2023-07-22,Доллар США,USD,1,90.3846
2023-07-25,Доллар США,USD,1,90.489
2023-07-26,Доллар США,USD,1,90.0945
2023-07-27,Доллар США,USD,1,90.0468
2023-07-28,Доллар США,USD,1,90.0225
2023-07-29,Доллар США,USD,1,90.9783
2023-08-01,Доллар США,USD,1,91.5923
2023-08-02,Доллар США,USD,1,91.7755
2023-08-03,Доллар США,USD,1,92.841
2023-08-04,Доллар США,USD,1,93.7792
2023-08-05,Доллар США,USD,1,94.8076
2023-08-08,Доллар США,USD,1,96.5668
2023-08-09,Доллар США,USD,1,96.0755
2023-08-10,Доллар США,USD,1,97.3999
2023-08-11,Доллар США,USD,1,97.2794
2023-08-12,Доллар США,USD,1,98.2066
2023-08-15,Доллар США,USD,1,101.0399
2023-08-16,Доллар США,USD,1,97.4217
2023-08-17,Доллар США,USD,1,96.7045
2023-08-18,Доллар США,USD,1,93.746
2023-08-19,Доллар США,USD,1,93.4047
2023-08-22,Доллар США,USD,1,94.1424
2023-08-23,Доллар США,USD,1,94.1185
2023-08-24,Доллар США,USD,1,94.4421
2023-08-25,Доллар США,USD,1,94.4007
2023-08-26,Доллар США,USD,1,94.7117
2023-08-29,Доллар США,USD,1,95.4717
2023-08-30,Доллар США,USD,1,95.707
2023-08-31,Доллар США,USD,1,95.9283
2023-09-01,Доллар США,USD,1,96.3344
2023-09-02,Доллар США,USD,1,96.3411
2023-09-05,Доллар США,USD,1,96.6199
2023-09-06,Доллар США,USD,1,97.5383
2023-09-07,Доллар США,USD,1,97.8439
2023-09-08,Доллар США,USD,1,98.1961
2023-09-09,Доллар США,USD,1,97.9241
2023-09-12,Доллар США,USD,1,96.5083
2023-09-13,Доллар США,USD,1,94.7035
2023-09-14,Доллар США,USD,1,95.9794
2023-09-15,Доллар США,USD,1,96.1609
2023-09-16,Доллар США,USD,1,96.6338
2023-09-19,Доллар США,USD,1,96.6472
2023-09-20,Доллар США,USD,1,96.2236
2023-09-21,Доллар США,USD,1,96.6172
2023-09-22,Доллар США,USD,1,96.0762
2023-09-23,Доллар США,USD,1,96.0419
2023-09-26,Доллар США,USD,1,96.1456
2023-09-27,Доллар США,USD,1,96.2378
2023-09-28,Доллар США,USD,1,96.5
2023-09-29,Доллар США,USD,1,97.0018
2023-09-30,Доллар США,USD,1,97.4147
2023-10-03,Доллар США,USD,1,98.4785
2023-10-04,Доллар США,USD,1,99.2677
2023-10-05,Доллар США,USD,1,99.4555
2023-10-06,Доллар США,USD,1,99.6762
2023-10-07,Доллар США,USD,1,100.4911
2023-10-10,Доллар США,USD,1,101.3598
2023-10-11,Доллар США,USD,1,99.9349
2023-10-12,Доллар США,USD,1,99.9808
2023-10-13,Доллар США,USD,1,96.9948
2023-10-14,Доллар США,USD,1,97.3075
2023-10-17,Доллар США,USD,1,97.2865
2023-10-18,Доллар США,USD,1,97.3458
2023-10-19,Доллар США,USD,1,97.3724
2023-10-20,Доллар США,USD,1,97.3074
2023-10-21,Доллар США,USD,1,95.9053
2023-10-24,Доллар США,USD,1,94.7081
2023-10-25,Доллар США,USD,1,93.5224
2023-10-26,Доллар США,USD,1,93.1507
2023-10-27,Доллар США,USD,1,93.5616
2023-10-28,Доллар США,USD,1,93.2174
2023-10-31,Доллар США,USD,1,93.2435
2023-11-01,Доллар США,USD,1,92.0226
2023-11-02,Доллар США,USD,1,93.2801
2023-11-03,Доллар США,USD,1,93.173
2023-11-04,Доллар США,USD,1,93.0351
2023-11-08,Доллар США,USD,1,92.4151
2023-11-09,Доллар США,USD,1,92.1973
2023-11-10,Доллар США,USD,1,91.9266
2023-11-11,Доллар США,USD,1,92.0535
2023-11-14,Доллар США,USD,1,92.1185
2023-11-15,Доллар США,USD,1,91.257
2023-11-16,Доллар США,USD,1,89.4565
2023-11-17,Доллар США,USD,1,88.9466
2023-11-18,Доллар США,USD,1,89.1237
2023-11-21,Доллар США,USD,1,88.4954
2023-11-22,Доллар США,USD,1,87.8701
2023-11-23,Доллар США,USD,1,88.1648
2023-11-24,Доллар США,USD,1,88.1206
2023-11-25,Доллар США,USD,1,88.8133
2023-11-28,Доллар США,USD,1,88.7045
2023-11-29,Доллар США,USD,1,88.6102
2023-11-30,Доллар США,USD,1,88.8841
2023-12-01,Доллар США,USD,1,88.5819
2023-12-02,Доллар США,USD,1,89.7619
2023-12-05,Доллар США,USD,1,90.6728
2023-12-06,Доллар США,USD,1,91.5823
2023-12-07,Доллар США,USD,1,92.7826
2023-12-08,Доллар США,USD,1,92.5654
2023-12-09,Доллар США,USD,1,91.6402
2023-12-12,Доллар США,USD,1,90.9846
2023-12-13,Доллар США,USD,1,90.2158
2023-12-14,Доллар США,USD,1,89.8926
2023-12-15,Доллар США,USD,1,89.6741
2023-12-16,Доллар США,USD,1,89.6966
2023-12-19,Доллар США,USD,1,90.4162
2023-12-20,Доллар США,USD,1,90.087
2023-12-21,Доллар США,USD,1,90.4056
2023-12-22,Доллар США,USD,1,91.7062
2023-12-23,Доллар США,USD,1,91.9389
2023-12-26,Доллар США,USD,1,91.969
2023-12-27,Доллар США,USD,1,91.7069
2023-12-28,Доллар США,USD,1,91.7051
2023-12-29,Доллар США,USD,1,90.3041
2023-12-30,Доллар США,USD,1,89.6883
2024-01-10,Доллар США,USD,1,90.404
2024-01-11,Доллар США,USD,1,89.3939
2024-01-12,Доллар США,USD,1,88.7818
2024-01-13,Доллар США,USD,1,88.1324
2024-01-16,Доллар США,USD,1,87.6772
2024-01-17,Доллар США,USD,1,87.6457
2024-01-18,Доллар США,USD,1,88.354
2024-01-19,Доллар США,USD,1,88.661
2024-01-20,Доллар США,USD,1,88.5896
2024-01-23,Доллар США,USD,1,87.9724
2024-01-24,Доллар США,USD,1,87.9199
2024-01-25,Доллар США,USD,1,88.2829
2024-01-26,Доллар США,USD,1,88.6562
2024-01-27,Доллар США,USD,1,89.5159
2024-01-30,Доллар США,USD,1,89.609
2024-01-31,Доллар США,USD,1,89.2887
2024-02-01,Доллар США,USD,1,89.6678
2024-02-02,Доллар США,USD,1,90.2299
2024-02-03,Доллар США,USD,1,90.6626
2024-02-06,Доллар США,USD,1,91.2434
2024-02-07,Доллар США,USD,1,90.6842
2024-02-08,Доллар США,USD,1,91.1514
2024-02-09,Доллар США,USD,1,91.2561
2024-02-10,Доллар США,USD,1,90.8901
2024-02-13,Доллар США,USD,1,91.0758
2024-02-14,Доллар США,USD,1,91.2057
2024-02-15,Доллар США,USD,1,91.4316
2024-02-16,Доллар США,USD,1,91.8237
2024-02-17,Доллар США,USD,1,92.5492
2024-02-20,Доллар США,USD,1,92.4102
2024-02-21,Доллар США,USD,1,92.349
2024-02-22,Доллар США,USD,1,92.4387
2024-02-23,Доллар США,USD,1,92.7519
2024-02-27,Доллар США,USD,1,92.6321
2024-02-28,Доллар США,USD,1,92.0425
2024-02-29,Доллар США,USD,1,91.8692
2024-03-01,Доллар США,USD,1,90.8423
2024-03-02,Доллар США,USD,1,91.3336
2024-03-05,Доллар США,USD,1,91.3534
2024-03-06,Доллар США,USD,1,91.1604
2024-03-07,Доллар США,USD,1,90.3412
2024-03-08,Доллар США,USD,1,90.7493
2024-03-12,Доллар США,USD,1,90.6252
2024-03-13,Доллар США,USD,1,90.8818
2024-03-14,Доллар США,USD,1,91.5449
2024-03-15,Доллар США,USD,1,91.6359
2024-03-16,Доллар США,USD,1,91.87
2024-03-19,Доллар США,USD,1,91.9829
2024-03-20,Доллар США,USD,1,92.2243
2024-03-21,Доллар США,USD,1,92.6861
2024-03-22,Доллар США,USD,1,91.9499
2024-03-23,Доллар США,USD,1,92.6118
2024-03-26,Доллар США,USD,1,92.7761
2024-03-27,Доллар США,USD,1,92.5745
2024-03-28,Доллар США,USD,1,92.5919
2024-03-29,Доллар США,USD,1,92.2628
2024-03-30,Доллар США,USD,1,92.366
2024-04-02,Доллар США,USD,1,92.2914
2024-04-03,Доллар США,USD,1,92.5254
2024-04-04,Доллар США,USD,1,92.3892
2024-04-05,Доллар США,USD,1,92.3058
2024-04-06,Доллар США,USD,1,92.4155
2024-04-09,Доллар США,USD,1,92.581
2024-04-10,Доллар США,USD,1,92.7463
2024-04-11,Доллар США,USD,1,93.2198
2024-04-12,Доллар США,USD,1,93.7196
2024-04-13,Доллар США,USD,1,93.4419
2024-04-16,Доллар США,USD,1,93.5891
2024-04-17,Доллар США,USD,1,94.0742
2024-04-18,Доллар США,USD,1,94.3242
2024-04-19,Доллар США,USD,1,94.0922
2024-04-20,Доллар США,USD,1,93.4409
2024-04-23,Доллар США,USD,1,93.2519
2024-04-24,Доллар США,USD,1,93.2918
2024-04-25,Доллар США,USD,1,92.5058
2024-04-26,Доллар США,USD,1,92.1314
2024-04-27,Доллар США,USD,1,92.0134
2024-04-28,Доллар США,USD,1,91.7791
2024-05-03,Доллар США,USD,1,92.0538
2024-05-04,Доллар США,USD,1,91.6918
2024-05-07,Доллар США,USD,1,91.3124
2024-05-08,Доллар США,USD,1,91.1231
2024-05-09,Доллар США,USD,1,91.8239
2024-05-14,Доллар США,USD,1,91.633
2024-05-15,Доллар США,USD,1,91.3591
2024-05-16,Доллар США,USD,1,91.2573
2024-05-17,Доллар США,USD,1,90.9239
2024-05-18,Доллар США,USD,1,90.9873
2024-05-21,Доллар США,USD,1,90.6537
2024-05-22,Доллар США,USD,1,90.4082
2024-05-23,Доллар США,USD,1,90.1887
2024-05-24,Доллар США,USD,1,90.2486
2024-05-25,Доллар США,USD,1,89.7026
2024-05-28,Доллар США,USD,1,88.6852
2024-05-29,Доллар США,USD,1,88.4375
2024-05-30,Доллар США,USD,1,89.2589
2024-05-31,Доллар США,USD,1,89.7869
2024-06-01,Доллар США,USD,1,90.1915
2024-06-04,Доллар США,USD,1,89.3755
2024-06-05,Доллар США,USD,1,88.7574
2024-06-06,Доллар США,USD,1,88.7436
2024-06-07,Доллар США,USD,1,88.7604
2024-06-08,Доллар США,USD,1,88.7606
2024-06-11,Доллар США,USD,1,88.9944
2024-06-12,Доллар США,USD,1,89.0214
2024-06-14,Доллар США,USD,1,88.208
2024-06-15,Доллар США,USD,1,89.0658
2024-06-18,Доллар США,USD,1,89.0499
2024-06-19,Доллар США,USD,1,87.0354
2024-06-20,Доллар США,USD,1,82.6282
2024-06-21,Доллар США,USD,1,85.4176
2024-06-22,Доллар США,USD,1,87.9595
2024-06-25,Доллар США,USD,1,87.373
2024-06-26,Доллар США,USD,1,87.277
2024-06-27,Доллар США,USD,1,87.8064
2024-06-28,Доллар США,USD,1,84.964
2024-06-29,Доллар США,USD,1,85.748
2024-07-02,Доллар США,USD,1,87.2972
2024-07-03,Доллар США,USD,1,87.9921
2024-07-04,Доллар США,USD,1,87.9506
2024-07-05,Доллар США,USD,1,88.1205
2024-07-06,Доллар США,USD,1,88.1348
2024-07-09,Доллар США,USD,1,88.1688
2024-07-10,Доллар США,USD,1,88.0031
2024-07-11,Доллар США,USD,1,87.8551
2024-07-12,Доллар США,USD,1,87.988
2024-07-13,Доллар США,USD,1,87.7427
2024-07-16,Доллар США,USD,1,87.8077
2024-07-17,Доллар США,USD,1,88.2824
2024-07-18,Доллар США,USD,1,88.0872
2024-07-19,Доллар США,USD,1,87.8754
2024-07-20,Доллар США,USD,1,88.0206
2024-07-23,Доллар США,USD,1,87.7805
2024-07-24,Доллар США,USD,1,87.299
2024-07-25,Доллар США,USD,1,86.5502
2024-07-26,Доллар США,USD,1,85.41
2024-07-27,Доллар США,USD,1,85.565
2024-07-30,Доллар США,USD,1,86.5554
2024-07-31,Доллар США,USD,1,86.33
2024-08-01,Доллар США,USD,1,86.1091
2024-08-02,Доллар США,USD,1,85.7833
2024-08-03,Доллар США,USD,1,85.7024
2024-08-06,Доллар США,USD,1,84.9471
2024-08-07,Доллар США,USD,1,85.1646
2024-08-08,Доллар США,USD,1,85.9543
2024-08-09,Доллар США,USD,1,86.5621
2024-08-10,Доллар США,USD,1,87.992
2024-08-13,Доллар США,USD,1,89.9475
2024-08-14,Доллар США,USD,1,92.6592
2024-08-15,Доллар США,USD,1,90.0055
2024-08-16,Доллар США,USD,1,88.796
2024-08-17,Доллар США,USD,1,88.9062
2024-08-20,Доллар США,USD,1,89.5428
2024-08-21,Доллар США,USD,1,90.6944
2024-08-22,Доллар США,USD,1,91.6862
2024-08-23,Доллар США,USD,1,91.2881
2024-08-24,Доллар США,USD,1,91.6012
2024-08-27,Доллар США,USD,1,91.7745
2024-08-28,Доллар США,USD,1,91.4807
2024-08-29,Доллар США,USD,1,91.4449
2024-08-30,Доллар США,USD,1,91.4548
2024-08-31,Доллар США,USD,1,91.1868
2024-09-03,Доллар США,USD,1,90.0013
2024-09-04,Доллар США,USD,1,88.6118
2024-09-05,Доллар США,USD,1,88.9288
2024-09-06,Доллар США,USD,1,89.7044
2024-09-07,Доллар США,USD,1,89.8225
2024-09-10,Доллар США,USD,1,90.3853
2024-09-11,Доллар США,USD,1,91.1127
2024-09-12,Доллар США,USD,1,91.2653
2024-09-13,Доллар США,USD,1,91.1096
2024-09-14,Доллар США,USD,1,90.9345
2024-09-17,Доллар США,USD,1,91.1423
2024-09-18,Доллар США,USD,1,91.4292
2024-09-19,Доллар США,USD,1,91.6712
2024-09-20,Доллар США,USD,1,92.6962
2024-09-21,Доллар США,USD,1,92.5848
2024-09-24,Доллар США,USD,1,92.92
2024-09-25,Доллар США,USD,1,92.8622
2024-09-26,Доллар США,USD,1,92.388
2024-09-27,Доллар США,USD,1,92.4074
2024-09-28,Доллар США,USD,1,92.7126
2024-10-01,Доллар США,USD,1,93.2221
2024-10-02,Доллар США,USD,1,93.3581
2024-10-03,Доллар США,USD,1,94.5054
2024-10-04,Доллар США,USD,1,95.0262
2024-10-05,Доллар США,USD,1,94.87
2024-10-08,Доллар США,USD,1,96.0649
2024-10-09,Доллар США,USD,1,96.1079
2024-10-10,Доллар США,USD,1,96.9483
2024-10-11,Доллар США,USD,1,97.2394
2024-10-12,Доллар США,USD,1,96.0686
2024-10-15,Доллар США,USD,1,96.1021
2024-10-16,Доллар США,USD,1,97.0121
2024-10-17,Доллар США,USD,1,97.2568
2024-10-18,Доллар США,USD,1,97.149
2024-10-19,Доллар США,USD,1,96.4172
2024-10-22,Доллар США,USD,1,96.0924
2024-10-23,Доллар США,USD,1,96.5918
2024-10-24,Доллар США,USD,1,96.6379
2024-10-25,Доллар США,USD,1,96.7402
2024-10-26,Доллар США,USD,1,96.6657
2024-10-29,Доллар США,USD,1,97.23
2024-10-30,Доллар США,USD,1,97.3261
2024-10-31,Доллар США,USD,1,97.053
2024-11-01,Доллар США,USD,1,97.0226
2024-11-02,Доллар США,USD,1,97.4402
2024-11-03,Доллар США,USD,1,97.5499
2024-11-06,Доллар США,USD,1,98.0562
2024-11-07,Доллар США,USD,1,98.2236
2024-11-08,Доллар США,USD,1,98.0726
2024-11-09,Доллар США,USD,1,97.8335
2024-11-12,Доллар США,USD,1,97.955
2024-11-13,Доллар США,USD,1,97.9559
2024-11-14,Доллар США,USD,1,98.3657
2024-11-15,Доллар США,USD,1,99.018
2024-11-16,Доллар США,USD,1,99.9971
2024-11-19,Доллар США,USD,1,99.943
2024-11-20,Доллар США,USD,1,100.0348
2024-11-21,Доллар США,USD,1,100.2192
2024-11-22,Доллар США,USD,1,100.6798
2024-11-23,Доллар США,USD,1,102.5761
2024-11-26,Доллар США,USD,1,103.7908
2024-11-27,Доллар США,USD,1,105.0604
2024-11-28,Доллар США,USD,1,108.0104
2024-11-29,Доллар США,USD,1,109.5782
2024-11-30,Доллар США,USD,1,107.7409
2024-12-03,Доллар США,USD,1,107.1758
2024-12-04,Доллар США,USD,1,106.1878
2024-12-05,Доллар США,USD,1,104.2361
2024-12-06,Доллар США,USD,1,103.3837
2024-12-07,Доллар США,USD,1,99.4215
2024-12-10,Доллар США,USD,1,99.3759
2024-12-11,Доллар США,USD,1,100.0324
2024-12-12,Доллар США,USD,1,103.2707
2024-12-13,Доллар США,USD,1,103.95
2024-12-14,Доллар США,USD,1,103.4305
2024-12-17,Доллар США,USD,1,102.9125
2024-12-18,Доллар США,USD,1,102.9979
2024-12-19,Доллар США,USD,1,102.7763
2024-12-20,Доллар США,USD,1,103.4207
2024-12-21,Доллар США,USD,1,102.3438
2024-12-24,Доллар США,USD,1,101.6143
2024-12-25,Доллар США,USD,1,99.8729
2024-12-26,Доллар США,USD,1,99.6125
2024-12-27,Доллар США,USD,1,99.2295
2024-12-28,Доллар США,USD,1,100.5281
2024-12-29,Доллар США,USD,1,101.6797
2025-01-10,Доллар США,USD,1,102.2911
2025-01-11,Доллар США,USD,1,101.9146
2025-01-14,Доллар США,USD,1,102.7081
2025-01-15,Доллар США,USD,1,103.438
2025-01-16,Доллар США,USD,1,102.8078
2025-01-17,Доллар США,USD,1,102.3762
2025-01-18,Доллар США,USD,1,102.4137
2025-01-21,Доллар США,USD,1,101.9579
2025-01-22,Доллар США,USD,1,99.9282
2025-01-23,Доллар США,USD,1,98.2804
2025-01-24,Доллар США,USD,1,99.0978
2025-01-25,Доллар США,USD,1,98.2636
2025-01-28,Доллар США,USD,1,97.132
2025-01-29,Доллар США,USD,1,97.9658
2025-01-30,Доллар США,USD,1,98.0126
2025-01-31,Доллар США,USD,1,98.0062
2025-02-01,Доллар США,USD,1,97.8107
2025-02-04,Доллар США,USD,1,99.9433
2025-02-05,Доллар США,USD,1,98.5336
2025-02-06,Доллар США,USD,1,98.0556
2025-02-07,Доллар США,USD,1,96.9104
2025-02-08,Доллар США,USD,1,97.2762
2025-02-11,Доллар США,USD,1,96.7821
2025-02-12,Доллар США,USD,1,95.8024
2025-02-13,Доллар США,USD,1,94.0485
2025-02-14,Доллар США,USD,1,91.0313
2025-02-15,Доллар США,USD,1,90.3099
2025-02-18,Доллар США,USD,1,91.4347
2025-02-19,Доллар США,USD,1,91.3398
2025-02-20,Доллар США,USD,1,90.4268
2025-02-21,Доллар США,USD,1,88.5103
2025-02-22,Доллар США,USD,1,88.1676
2025-02-25,Доллар США,USD,1,88.2065
2025-02-26,Доллар США,USD,1,86.6318
2025-02-27,Доллар США,USD,1,85.9279
2025-02-28,Доллар США,USD,1,87.6967
2025-03-01,Доллар США,USD,1,88.2568
2025-03-04,Доллар США,USD,1,89.2497
2025-03-05,Доллар США,USD,1,89.2448
2025-03-06,Доллар США,USD,1,89.7878
2025-03-07,Доллар США,USD,1,89.5724
2025-03-08,Доллар США,USD,1,89.1362
2025-03-11,Доллар США,USD,1,88.3872
2025-03-12,Доллар США,USD,1,86.5669
2025-03-13,Доллар США,USD,1,86.6204
2025-03-14,Доллар США,USD,1,86.619
2025-03-15,Доллар США,USD,1,85.5694
2025-03-18,Доллар США,USD,1,84.3059
2025-03-19,Доллар США,USD,1,81.5018
2025-03-20,Доллар США,USD,1,82.8487
2025-03-21,Доллар США,USD,1,84.3955
2025-03-22,Доллар США,USD,1,84.64
2025-03-25,Доллар США,USD,1,83.8737
2025-03-26,Доллар США,USD,1,84.193
2025-03-27,Доллар США,USD,1,84.2065
2025-03-28,Доллар США,USD,1,83.8347
2025-03-29,Доллар США,USD,1,83.6813
2025-04-01,Доллар США,USD,1,85.4963
2025-04-02,Доллар США,USD,1,84.8707
2025-04-03,Доллар США,USD,1,84.5522
2025-04-04,Доллар США,USD,1,84.383
2025-04-05,Доллар США,USD,1,84.2774
2025-04-08,Доллар США,USD,1,86.1891
2025-04-09,Доллар США,USD,1,85.4641
2025-04-10,Доллар США,USD,1,86.0923
2025-04-11,Доллар США,USD,1,85.0159
2025-04-12,Доллар США,USD,1,84.004
2025-04-15,Доллар США,USD,1,82.7671
2025-04-16,Доллар США,USD,1,82.3003
2025-04-17,Доллар США,USD,1,82.5892
2025-04-18,Доллар США,USD,1,82.02
2025-04-19,Доллар США,USD,1,81.1371
2025-04-22,Доллар США,USD,1,80.7597
2025-04-23,Доллар США,USD,1,81.462
2025-04-24,Доллар США,USD,1,82.3637
2025-04-25,Доллар США,USD,1,82.8559
2025-04-26,Доллар США,USD,1,82.6549
2025-04-29,Доллар США,USD,1,82.5467
2025-04-30,Доллар США,USD,1,81.5616
2025-05-01,Доллар США,USD,1,81.4933
2025-05-06,Доллар США,USD,1,81.9137
2025-05-07,Доллар США,USD,1,80.9644
2025-05-08,Доллар США,USD,1,80.8612
2025-05-13,Доллар США,USD,1,80.8883
2025-05-14,Доллар США,USD,1,80.55
2025-05-15,Доллар США,USD,1,80.2237
2025-05-16,Доллар США,USD,1,80.3134
2025-05-17,Доллар США,USD,1,80.7689
2025-05-20,Доллар США,USD,1,80.4137
