date,currency,code,nominal,price
2025-02-01,Дирхам ОАЭ,AED,1,26.6333
2025-02-04,Дирхам ОАЭ,AED,1,27.214
2025-02-05,Дирхам ОАЭ,AED,1,26.8301
2025-02-06,Дирхам ОАЭ,AED,1,26.7
2025-02-07,Дирхам ОАЭ,AED,1,26.3881
2025-02-08,Дирхам ОАЭ,AED,1,26.4877
2025-02-11,Дирхам ОАЭ,AED,1,26.3532
2025-02-12,Дирхам ОАЭ,AED,1,26.0864
2025-02-13,Дирхам ОАЭ,AED,1,25.6088
2025-02-14,Дирхам ОАЭ,AED,1,24.7873
2025-02-15,Дирхам ОАЭ,AED,1,24.5909
2025-02-18,Дирхам ОАЭ,AED,1,24.8971
2025-02-19,Дирхам ОАЭ,AED,1,24.8713
2025-02-20,Дирхам ОАЭ,AED,1,24.6227
2025-02-21,Дирхам ОАЭ,AED,1,24.1008
2025-02-22,Дирхам ОАЭ,AED,1,24.0075
2025-02-25,Дирхам ОАЭ,AED,1,24.0181
2025-02-26,Дирхам ОАЭ,AED,1,23.5893
2025-02-27,Дирхам ОАЭ,AED,1,23.3977
2025-02-28,Дирхам ОАЭ,AED,1,23.8793
2025-03-01,Дирхам ОАЭ,AED,1,24.0318
2025-03-04,Дирхам ОАЭ,AED,1,24.3022
2025-03-05,Дирхам ОАЭ,AED,1,24.3008
2025-03-06,Дирхам ОАЭ,AED,1,24.4487
2025-03-07,Дирхам ОАЭ,AED,1,24.39
2025-03-08,Дирхам ОАЭ,AED,1,24.2713
2025-03-11,Дирхам ОАЭ,AED,1,24.0673
2025-03-12,Дирхам ОАЭ,AED,1,23.5717
2025-03-13,Дирхам ОАЭ,AED,1,23.5862
2025-03-14,Дирхам ОАЭ,AED,1,23.5858
2025-03-15,Дирхам ОАЭ,AED,1,23.3
2025-03-18,Дирхам ОАЭ,AED,1,22.956
2025-03-19,Дирхам ОАЭ,AED,1,22.1925
2025-03-20,Дирхам ОАЭ,AED,1,22.5592
2025-03-21,Дирхам ОАЭ,AED,1,22.9804
2025-03-22,Дирхам ОАЭ,AED,1,23.047
2025-03-25,Дирхам ОАЭ,AED,1,22.8383
2025-03-26,Дирхам ОАЭ,AED,1,22.9253
2025-03-27,Дирхам ОАЭ,AED,1,22.9289
2025-03-28,Дирхам ОАЭ,AED,1,22.8277
2025-03-29,Дирхам ОАЭ,AED,1,22.7859
2025-04-01,Дирхам ОАЭ,AED,1,23.2801
2025-04-02,Дирхам ОАЭ,AED,1,23.1098
2025-04-03,Дирхам ОАЭ,AED,1,23.0231
2025-04-04,Дирхам ОАЭ,AED,1,22.977
2025-04-05,Дирхам ОАЭ,AED,1,22.9482
2025-04-08,Дирхам ОАЭ,AED,1,23.4688
2025-04-09,Дирхам ОАЭ,AED,1,23.2714
2025-04-10,Дирхам ОАЭ,AED,1,23.4424
2025-04-11,Дирхам ОАЭ,AED,1,23.1493
2025-04-12,Дирхам ОАЭ,AED,1,22.8738
2025-04-15,Дирхам ОАЭ,AED,1,22.537
2025-04-16,Дирхам ОАЭ,AED,1,22.4099
2025-04-17,Дирхам ОАЭ,AED,1,22.4886
2025-04-18,Дирхам ОАЭ,AED,1,22.3336
2025-04-19,Дирхам ОАЭ,AED,1,22.0932
2025-04-22,Дирхам ОАЭ,AED,1,21.9904
2025-04-23,Дирхам ОАЭ,AED,1,22.1816
2025-04-24,Дирхам ОАЭ,AED,1,22.4271
2025-04-25,Дирхам ОАЭ,AED,1,22.5612
2025-04-26,Дирхам ОАЭ,AED,1,22.5064
2025-04-29,Дирхам ОАЭ,AED,1,22.477
2025-04-30,Дирхам ОАЭ,AED,1,22.2087
2025-05-01,Дирхам ОАЭ,AED,1,22.1901
2025-05-06,Дирхам ОАЭ,AED,1,22.3046
2025-05-07,Дирхам ОАЭ,AED,1,22.0461
2025-05-08,Дирхам ОАЭ,AED,1,22.018
2025-05-13,Дирхам ОАЭ,AED,1,22.0254
2025-05-14,Дирхам ОАЭ,AED,1,21.9333
2025-05-15,Дирхам ОАЭ,AED,1,21.8444
2025-05-16,Дирхам ОАЭ,AED,1,21.8689
2025-05-17,Дирхам ОАЭ,AED,1,21.9929
2025-05-20,Дирхам ОАЭ,AED,1,21.8962
